x,y,z,score,score_d
196800,0,0,54,5472100
196900,0,0,54,5476990
197000,0,0,53,5380370
197100,0,0,51,5181960
197200,0,0,51,5186580
197300,0,0,51,5191210
197400,0,0,51,5195830
197500,0,0,50,5098490
197600,0,0,50,5103020
197700,0,0,50,5107560
197800,0,0,50,5112100
197900,0,0,50,5116640
198000,0,0,50,5121180
198100,0,0,49,5023200
198200,0,0,48,4925050
198300,0,0,48,4929410
198400,0,0,48,4933770
198500,0,0,48,4938130
198600,0,0,48,4942490
198700,0,0,48,4946860
198800,0,0,48,4951220
198900,0,0,48,4955590
199000,0,0,48,4959950
199100,0,0,47,4860900
199200,0,0,47,4865170
199300,0,0,47,4869450
199400,0,0,46,4770030
199500,0,0,45,4670430
199600,0,0,45,4674530
199700,0,0,45,4678630
199800,0,0,45,4682730
199900,0,0,45,4686830
200000,0,0,45,4690930
200100,0,0,44,4590700
200200,0,0,44,4594710
200300,0,0,44,4598720
200400,0,0,44,4602730
200500,0,0,44,4606740
200600,0,0,44,4610760
200700,0,0,43,4509890
200800,0,0,43,4513820
200900,0,0,43,4517740
201000,0,0,43,4521670
201100,0,0,43,4525590
201200,0,0,43,4529520
201300,0,0,43,4533450
201400,0,0,43,4537370
201500,0,0,43,4541300
201600,0,0,43,4545230
201700,0,0,43,4549160
201800,0,0,43,4553090
201900,0,0,42,4451050
202000,0,0,42,4454890
202100,0,0,41,4352570
202200,0,0,41,4356320
202300,0,0,41,4360070
202400,0,0,41,4363820
202500,0,0,41,4367570
202600,0,0,41,4371330
202700,0,0,41,4375080
202800,0,0,41,4378830
202900,0,0,41,4382590
203000,0,0,41,4386340
203100,0,0,41,4390100
203200,0,0,41,4393860
203300,0,0,41,4397610
203400,0,0,41,4401370
203500,0,0,41,4405130
203600,0,0,41,4408890
203700,0,0,40,4305020
203800,0,0,40,4308690
203900,0,0,40,4312360
204000,0,0,40,4316030
204100,0,0,40,4319700
204200,0,0,40,4323370
204300,0,0,40,4327040
204400,0,0,40,4330720
204500,0,0,40,4334390
204600,0,0,38,4121160
204700,0,0,38,4124650
204800,0,0,37,4019500
204900,0,0,37,4022900
205000,0,0,36,3917480
205100,0,0,35,3811880
205200,0,0,34,3706100
205300,0,0,34,3709220
205400,0,0,32,3493970
205500,0,0,32,3496920
205600,0,0,32,3499860
205700,0,0,31,3393340
205800,0,0,31,3396190
205900,0,0,31,3399050
206000,0,0,31,3401900
206100,0,0,31,3404750
206200,0,0,31,3407610
206300,0,0,31,3410460
206400,0,0,31,3413310
206500,0,0,30,3305970
206600,0,0,30,3308730
206700,0,0,30,3311500
206800,0,0,30,3314260
206900,0,0,29,3206460
207000,0,0,29,3209130
207100,0,0,29,3211810
207200,0,0,29,3214480
207300,0,0,29,3217150
207400,0,0,29,3219830
207500,0,0,29,3222500
207600,0,0,29,3225180
207700,0,0,29,3227850
207800,0,0,29,3230530
207900,0,0,29,3233210
208000,0,0,29,3235880
208100,0,0,29,3238560
208200,0,0,28,3129470
208300,0,0,28,3132060
208400,0,0,28,3134640
208500,0,0,27,3025180
208600,0,0,27,3027680
208700,0,0,27,3030170
208800,0,0,27,3032670
208900,0,0,27,3035160
209000,0,0,27,3037660
209100,0,0,27,3040160
209200,0,0,27,3042650
209300,0,0,27,3045150
209400,0,0,26,2934770
209500,0,0,26,2937170
209600,0,0,26,2939580
209700,0,0,26,2941990
209800,0,0,26,2944390
209900,0,0,26,2946800
