SN:,x,y,z,z_dummy,score,score_d
SN:,-4545,3656,0,0,0,0
SN:,-3722,3604,0,0,0,0
SN:,-7977,1600,0,0,0,0
SN:,-8534,2104,0,0.0815602,0.75575,815.602
SN:,-8591,2014,0,0,0,0
SN:,-5924,3588,0,0,0,0
SN:,-6537,3120,0,0,0,0
SN:,-6617,3022,0,0,0,0
SN:,-6751,2845,0,0,0,0
SN:,-6267,3123,0,0,0,0
SN:,-4366,3655,0,0,0,0
SN:,-3529,3819,0,0,0,0
SN:,-4597,3950,0,0,0,0
SN:,-5453,3674,0,0,0,0
SN:,-7299,1993,0,0,0,0
SN:,-7465,2676,0,0,0,0
SN:,-7492,2792,0,0,0,0
SN:,-7451,2794,0,0,0,0
SN:,-7307,1858,0,0,0,0
SN:,-7315,1976,0,0.177313,1.55382,1773.13
SN:,-3162,3337,0,0,0,0
SN:,-3082,3490,0,0,0,0
SN:,-3128,3514,0,0,0,0
SN:,-2917,3212,0,0,0,0
SN:,-3455,2330,0,0,0,0
SN:,-3499,2332,0,0,0,0
SN:,-3476,2136,0,0,0,0
SN:,-3515,2141,0,0.154646,0.900969,1546.46
SN:,-3464,2230,0,0.135658,0.846724,1356.58
SN:,-5059,-1803,0,0,0,0
SN:,-4782,-1770,0,0,0,0
SN:,-4664,-1773,0,0,0,0
SN:,-7980.5,1272,0,0,1.82267,0
SN:,-7930.5,1271.73,0,0,0,0
SN:,-7905.5,1271.6,0,0,0,0
SN:,-6584,1187.5,0,0,1.5181,0
SN:,-6534,1187.5,0,0,0,0
SN:,-6509,1187.5,0,0,0,0
SN:,-5065,2193.5,0,0,4.969,0
SN:,-5064.86,2243.5,0,0,0.0560704,0
SN:,-5064.78,2268.5,0,0,0,0
SN:,-8826.5,-657.5,0,0,0.0922684,0
SN:,-8828.27,-607.531,0,0,0.0461835,0
SN:,-8829.16,-582.547,0,0,0,0
SN:,-8899,-1053.5,0,0,0,0
SN:,-8949,-1053.25,0,0,0,0
SN:,-8974,-1053.12,0,0,0,0
SN:,-9236,-4314,0,0,0,0
SN:,-9186.23,-4318.79,0,0,0,0
SN:,-9161.34,-4321.18,0,0,0,0
SN:,-7247,-4080.5,0,0,0,0
SN:,-7224.9,-4035.65,0,0,0,0
SN:,-7213.86,-4013.22,0,0,0,0
SN:,-6793.5,-6292,0,0,0,0
SN:,-6743.53,-6293.58,0,0,0,0
SN:,-6718.54,-6294.37,0,0,0,0
SN:,-1188.5,-7647.5,0,0,3.94313,0
SN:,-1171.47,-7694.51,0,0,0,0
SN:,-1162.95,-7718.01,0,0,0,0
SN:,-4374,-7943.5,0,0,0.264223,0
SN:,-4373.36,-7893.5,0,0,0,0
SN:,-4373.04,-7868.51,0,0,0,0
SN:,-6548,-2009.5,0,0,2.44542,0
SN:,-6498.08,-2012.38,0,0,0.309017,0
SN:,-6473.12,-2013.82,0,0,0,0
SN:,-6524.5,-1650.5,0,0,2.91543,0
SN:,-6474.67,-1654.56,0,0,0.0161936,0
SN:,-6449.75,-1656.6,0,0,0,0
SN:,-3611.67,1543.33,0,1.33686,5.72744,13368.6
SN:,-3590.33,1648.67,0,1.05225,4.73059,10522.5
SN:,-3728.57,1273.14,0,1.04094,3.95983,10409.4
SN:,-3778.14,1186.29,0,1.10103,4.03316,11010.3
SN:,-3827.71,1099.43,0,1.16221,4.10509,11622.1
SN:,-3877.29,1012.57,0,1.22436,4.17537,12243.6
SN:,-3926.86,925.714,0,1.28735,4.24375,12873.5
SN:,-3976.43,838.857,0,1.35107,4.31,13510.7
SN:,-3572,1362.33,0,0,0,0
SN:,-3465,1364.67,0,0,0,0
SN:,-4108,693.667,0,1.8186,5.43519,18186
SN:,-4190,635.333,0,2.1045,6.49364,21045
SN:,-4374.5,561,0,1.71259,5.6265,17125.9
SN:,-3889.5,-7995,0,0.0587296,1.16027,587.296
SN:,-3929,-7776,0,0.0905095,1.49204,905.095
SN:,-3925.5,-7570.5,0,0.048545,0.600622,485.45
SN:,-7938.33,-28,0,0,0,0
SN:,-7965.67,-115,0,0,0,0
SN:,-8005,47.5,0,0,0,0
SN:,-7888.8,1367.4,0,0.0126205,0.671273,126.205
SN:,-7797.6,1369.8,0,0.0211291,0.746571,211.291
SN:,-7706.4,1372.2,0,0.0310227,0.820659,310.227
SN:,-7615.2,1374.6,0,0.0422611,0.893416,422.611
SN:,-8049,1309.25,0,0.0203913,1.2021,203.913
SN:,-8118,1253.5,0,0.0282122,1.14562,282.122
SN:,-8187,1197.75,0,0.0350994,1.08704,350.994
SN:,-7978.25,1079.25,0,0.041033,2.07528,410.33
SN:,-7975.5,979.5,0,0.0593963,1.96388,593.963
SN:,-7972.75,879.75,0,0.115988,2.84867,1159.88
SN:,-8010.67,616,0,0.106561,1.57358,1065.61
SN:,-7990.33,698,0,0.0940042,1.60781,940.042
SN:,-8107.5,528,0,0.0917339,1.0993,917.339
SN:,-7999,267.667,0,0,0,0
SN:,-8022,348.333,0,0,0,0
SN:,-6803,-169.5,0,0,0,0
SN:,-7587.5,-3929,0,0,0,0
SN:,-7400.5,-4013.5,0,0,0,0
SN:,-7250.33,-3361.33,0,0,0,0
SN:,-7239.67,-3274.67,0,0,0,0
SN:,-7220.5,-3095,0,0,0,0
SN:,-7203,-2888.5,0,0,0,0
SN:,-7146,-2607.5,0,0,0,0
SN:,-7065.33,-2676.83,0,0,0,0
SN:,-6961.67,-2674.67,0,0,0,0
SN:,-6858,-2672.5,0,0,0,0
SN:,-6754.33,-2670.33,0,0,0,0
SN:,-6650.67,-2668.17,0,0,0,0
SN:,-7258,-2697,0,0,0,0
SN:,-7087.5,-2452.5,0,0,0,0
SN:,-7083,-1897.5,0,0,0,0
SN:,-7162.33,-1687.33,0,0,0,0
SN:,-7198.67,-1590.67,0,0,0,0
SN:,-7234,-1203,0,0,0,0
SN:,-7342.5,-1086.5,0,0,0,0
SN:,-7145.5,-593,0,0,0,0
SN:,-7086.67,148.333,0,0,0,0
SN:,-7002.33,149.667,0,0,0,0
SN:,-7258.5,144.25,0,0,0,0
SN:,-7346,141.5,0,0,0,0
SN:,-7433.5,138.75,0,0,0,0
SN:,-7186.25,246.75,0,0,0,0
SN:,-7201.5,346.5,0,0,0,0
SN:,-7216.75,446.25,0,0,0,0
SN:,-7237.5,621.5,0,0,0,0
SN:,-4123.5,-7938,0,0.00496717,0.192428,49.6717
SN:,-3319.75,-7953,0,0,0,0
SN:,-3230.5,-7951,0,0,0,0
SN:,-3141.25,-7949,0,0,0,0
SN:,-6307.5,2298.5,0,0.0448277,0.382683,448.277
SN:,-6178.5,2356,0,0,0,0
SN:,-6090,2630,0,0.0102898,0.0654031,102.898
SN:,-3580.33,3645.67,0,0,0,0
SN:,-3554.67,3732.33,0,0,0,0
SN:,-3171.5,3431.5,0,0,0,0
SN:,-7612.75,539.25,0,0.0942605,0.835752,942.605
SN:,-7708.5,540.5,0,0.0824317,0.78942,824.317
SN:,-7804.25,541.75,0,0.071329,0.742578,713.29
SN:,-5778,-5924,0,0,0,0
SN:,-5946.5,-5947.5,0,0,0,0
SN:,-5612.5,-5879.5,0,0,0,0
SN:,-5673,-5982,0,0,0,0
SN:,-5325,-5852.5,0,0,0,0
SN:,-5192.5,-5805.5,0,0,0,0
SN:,-4358,-6329,0,0,0,0
SN:,-4236,-7362,0,0.108543,0.923275,1085.43
SN:,-4442.67,-7353.33,0,0,0,0
SN:,-4544.33,-7349.67,0,0,0,0
SN:,-5478,173.5,0,0,0,0
SN:,-5560,437.5,0,0.732545,3.96242,7325.45
SN:,-5345.5,458.6,0,0.606842,2.94922,6068.42
SN:,-5249,468.2,0,0.63325,2.93611,6332.5
SN:,-5152.5,477.8,0,0.658432,2.91871,6584.32
SN:,-5056,487.4,0,0.682274,2.89709,6822.74
SN:,-4959.5,497,0,0.704672,2.87132,7046.72
SN:,-4863,506.6,0,0.725524,2.84151,7255.24
SN:,-4766.5,516.2,0,0.479515,1.80783,4795.15
SN:,-4670,525.8,0,0.487154,1.77046,4871.54
SN:,-4573.5,535.4,0,0.493042,1.72954,4930.42
SN:,-4159,1291.5,0,0.29316,1,2931.6
SN:,-4224,1125.6,0,0,0,0
SN:,-4227,1020.2,0,0,0,0
SN:,-4230,914.8,0,0,0,0
SN:,-4233,809.4,0,0,0,0
SN:,-6459,-4398,0,0.159549,1.57042,1595.49
SN:,-6509.5,-4419.5,0,0,0,0
SN:,-6370,-4370,0,0,0,0
SN:,-6487,-4099.5,0,0.209437,1.61406,2094.37
SN:,-6491,-4007,0,0.226664,1.62815,2266.64
SN:,-6495,-3914.5,0,0.244121,1.64199,2441.21
SN:,-6501.67,-3718.33,0,0.285939,1.66896,2859.39
SN:,-6504.33,-3614.67,0,0.270516,1.68209,2705.16
SN:,-6513,-3397,0,0.237535,1.7076,2375.35
SN:,-6521.67,-3199,0,0.206732,1.73212,2067.32
SN:,-6524.33,-3115,0,0.193256,1.744,1932.56
SN:,-6532,-2939.75,0,0.166444,1.76701,1664.44
SN:,-6537,-2848.5,0,0.150612,1.77812,1506.12
SN:,-6542,-2757.25,0,0.13455,1.78898,1345.5
SN:,-6550.75,-2562.5,0,0.102732,1.80992,1027.32
SN:,-6554.5,-2459,0,0.0836053,1.82,836.053
SN:,-6558.25,-2355.5,0,0.0642514,1.82981,642.514
SN:,-6451.67,-2661.67,0,0,0,0
SN:,-6356.33,-2657.33,0,0,0,0
SN:,-6555,-2130.75,0,0.0237695,1.84863,237.695
SN:,-6541,-1888.25,0,0.0336715,2.67539,336.715
SN:,-6507,-1445.5,0,0.041121,1.96337,411.21
SN:,-6418.5,-1155.5,0,0.105665,2.03319,1056.65
SN:,-6339.5,-956.5,0,0.151249,2.0783,1512.49
SN:,-7818.5,-2103,0,0,0,0
SN:,-7834,-2198,0,0,0,0
SN:,-7849.5,-2293,0,0,0,0
SN:,-7865,-2388,0,0,0,0
SN:,-7880.5,-2483,0,0,0,0
SN:,-4255.5,-6353,0,0.410065,1.74683,4100.65
SN:,-4221.5,-6168,0,0.470391,1.84459,4703.91
SN:,-4289.5,-8657.25,0,0.177983,1.99679,1779.83
SN:,-4261,-8549.5,0,0.155171,1.99764,1551.71
SN:,-4232.5,-8441.75,0,0.132331,1.99836,1323.31
SN:,-4213.33,-8768,0,0.220296,1.99469,2202.96
SN:,-4108.67,-8771,0,0.242279,1.99345,2422.79
SN:,-4358,-8842.5,0,0,0,0
SN:,-2173,-7999,0,0.144376,1.27393,1443.76
SN:,-1951,-7990.83,0,0.128205,1.41284,1282.05
SN:,-1853,-7974.67,0,0.119511,1.48027,1195.11
SN:,-1755,-7958.5,0,0.109357,1.54615,1093.57
SN:,-1657,-7942.33,0,0.0977821,1.61033,977.821
SN:,-1559,-7926.17,0,0.186259,3.67266,1862.59
SN:,-2272,-7871.5,0,0.156671,1.13069,1566.71
SN:,-2542,-7977,0,0,0,0
SN:,-2734.5,-7964.5,0,0,0,0
SN:,-2941,-7953.5,0,0,0,0
SN:,-3055.75,-7847.75,0,0,0,0
SN:,-3059.5,-7748.5,0,0,0,0
SN:,-3063.25,-7649.25,0,0,0,0
SN:,-3625.5,-7997.5,0,0,0,0
SN:,-3703.67,-8126.67,0,0.0393581,0.499809,393.581
SN:,-3699.33,-8225.33,0,0.0224835,0.252549,224.835
SN:,-4648.67,-7817.33,0,0.0152289,0.406682,152.289
SN:,-4649.33,-7721.67,0,0.0202924,0.430238,202.924
SN:,-4209.67,-8221.33,0,0.0874799,1.99941,874.799
SN:,-4215.33,-8108.67,0,0.0646642,1.99974,646.642
SN:,-5126,-8988.25,0,0,0,0
SN:,-5022,-8978.5,0,0,0,0
SN:,-4918,-8968.75,0,0,0,0
SN:,-4814,-8959,0,0,0,0
SN:,-4710,-8949.25,0,0,0,0
SN:,-4606,-8939.5,0,0,0,0
SN:,-4502,-8929.75,0,0,0,0
SN:,-2248.5,-5689.5,0,0.302464,0.717507,3024.64
SN:,-2350,-5564,0,0,0,0
SN:,-2161.33,-5566.67,0,0,0,0
SN:,-2073.67,-5566.33,0,0,0,0
SN:,-2081.33,-5790,0,0.292172,0.685842,2921.72
SN:,-2164.67,-5801,0,0.29067,0.696551,2906.7
SN:,-1931.5,-5835,0,0.290051,0.663975,2900.51
SN:,-2356,-5809.67,0,0,0,0
SN:,-2464,-5807.33,0,0,0,0
SN:,-2564.5,-5562.5,0,0,0,0
SN:,-2788,-5569,0,0,0,0
SN:,-1661.5,-5841.5,0,0.256164,0.630088,2561.64
SN:,-3966.5,-6161,0,0,0,0
SN:,-3787,-6152.5,0,0,0,0
SN:,-3590,-6142.5,0,0,0,0
SN:,-2256.5,-5992.75,0,0,0,0
SN:,-2261,-6086.5,0,0,0,0
SN:,-2265.5,-6180.25,0,0,0,0
SN:,-4677.5,-6973.5,0,0,0,0
SN:,-4951.5,-7246,0,0,0,0
SN:,-5069.33,-7327.33,0,0.0783471,0.616151,783.471
SN:,-5185.67,-7327.67,0,0.0888896,0.639022,888.896
SN:,-4852.5,-7331.5,0,0.0601848,0.570143,601.848
SN:,-4874.5,-7105,0,0,0,0
SN:,-5057,-7166.5,0,0,0,0
SN:,-2910,-6037.5,0,0,0,0
SN:,-2227,-5355.5,0,0.339915,0.747754,3399.15
SN:,-2629,-7382,0,0,0,0
SN:,-2701,-7334,0,0,0,0
SN:,-2517.33,-7525.67,0,0,0,0
SN:,-2477.67,-7621.33,0,0,0,0
SN:,-2466.5,-7400,0,0,0,0
SN:,-3457.5,-7273,0,0,0,0
SN:,-3630,-7278,0,0,0,0
SN:,-2935,-7250.5,0,0,0,0
SN:,-3158.5,-7251.5,0,0,0,0
SN:,-2894.5,-7336,0,0,0,0
SN:,-2342.5,-7734.5,0,0,0,0
SN:,-2392.25,-7631,0,0,0,0
SN:,-2346.5,-7545,0,0,0,0
SN:,-2300.75,-7459,0,0,0,0
SN:,-2329.5,-4992.5,0,0.389594,0.785775,3895.94
SN:,-5502.5,-7257.5,0,0,0,0
SN:,-5385.67,-7326,0,0.108787,0.684482,1087.87
SN:,-5469.33,-7324,0,0.118616,0.707065,1186.16
SN:,-5539,-7415,0,0,0,0
SN:,-2234.25,-7659.75,0,0.144268,0.905891,1442.68
SN:,-2221.5,-7567.5,0,0.160404,0.949474,1604.04
SN:,-2208.75,-7475.25,0,0.177365,0.992957,1773.65
SN:,-2059,-7781.5,0,0.0198594,0.117636,198.594
SN:,-5870.5,233.5,0,0,0,0
SN:,-6260.5,-750.5,0,0.20185,2.12225,2018.5
SN:,-6189.5,-567,0,0.249226,2.16503,2492.26
SN:,-6113,-367.5,0,0.300523,2.20661,3005.23
SN:,-6073.75,27.75,0,0.367949,2.28616,3679.49
SN:,-6085.5,139.5,0,0.346073,2.30528,3460.73
SN:,-6097.25,251.25,0,0.323739,2.32409,3237.39
SN:,-6212.75,339,0,0,0,0
SN:,-6316.5,315,0,0,0,0
SN:,-6420.25,291,0,0,0,0
SN:,-6118.25,473.75,0,0.0765329,0.640876,765.329
SN:,-6127.5,584.5,0,0.0708066,0.657939,708.066
SN:,-6136.75,695.25,0,0.0646458,0.674671,646.458
SN:,-5788,414.333,0,0.481926,2.9657,4819.26
SN:,-5898,402.667,0,0.447121,2.96644,4471.21
SN:,-6478.5,185.5,0,0,0,0
SN:,-6829,177.5,0,0,0,0
SN:,-7619.33,113,0,0,0,0
SN:,-7717.67,90,0,0,0,0
SN:,-6254.5,787.5,0,0,0,0
SN:,-6363,769,0,0,0,0
SN:,-6471.5,750.5,0,0,0,0
SN:,-6159,906.25,0,0.0535824,0.707107,535.824
SN:,-6172,1006.5,0,0.0470145,0.722795,470.145
SN:,-6185,1106.75,0,0.04009,0.738119,400.9
SN:,-6896.33,634,0,0.0939332,1.18457,939.332
SN:,-6984.67,598,0,0.10216,1.14336,1021.6
SN:,-7152.5,554,0,0.113111,1.05874,1131.11
SN:,-6154.67,-2647,0,0,0,0
SN:,-6048.33,-2641,0,0,0,0
SN:,-5942,-2635,0,0,0,0
SN:,-5835.67,-2629,0,0,0,0
SN:,-5729.33,-2623,0,0,0,0
SN:,-5535,-2611,0,0,0,0
SN:,-5447,-2605,0,0,0,0
SN:,-5272,-2592.5,0,0,0,0
SN:,-4816,-2911.5,0,0.952201,3.61743,9522.01
SN:,-4835.75,-2760,0,0.677816,2.77266,6778.16
SN:,-4911.5,-2707,0,0.653611,2.78774,6536.11
SN:,-4987.25,-2654,0,0.628981,2.80226,6289.81
SN:,-4047,-4443.5,0,1.34068,2.81154,13406.8
SN:,-3969,-4637,0,1.20985,2.69307,12098.5
SN:,-3916.5,-4766.5,0,1.12588,2.61152,11258.8
SN:,-4015,-5271.67,0,0.867402,2.35516,8674.02
SN:,-4010,-5379.33,0,0.825126,2.31082,8251.26
SN:,-4648.5,-2691.5,0,0.232363,0.894487,2323.63
SN:,-4775,-2580,0,0.700405,2.8548,7004.05
SN:,-4871,-2587,0,0.668117,2.8425,6681.17
SN:,-4967,-2594,0,0.635957,2.82965,6359.57
SN:,-4571.5,-2564.75,0,0,0,0
SN:,-4464,-2556.5,0,0,0,0
SN:,-4356.5,-2548.25,0,0,0,0
SN:,-4078.67,-3774.67,0,1.42406,3.10339,14240.6
SN:,-4178.33,-3757.33,0,1.40739,3.13729,14073.9
SN:,-3962.75,-3879.5,0,1.44925,3.03384,14492.5
SN:,-3946.5,-3967,0,1.45925,2.99819,14592.5
SN:,-3930.25,-4054.5,0,1.46833,2.96198,14683.3
SN:,-4359,-3789.5,0,1.37472,3.20328,13747.2
SN:,-4440,-3839,0,1.35743,3.23536,13574.3
SN:,-4521,-3888.5,0,1.33927,3.26683,13392.7
SN:,-4860.5,-3130,0,1.02252,3.57079,10225.2
SN:,-4624.5,-2387,0,1.03752,3.79938,10375.2
SN:,-4560.5,-2175,0,1.13212,3.82918,11321.2
SN:,-4868.5,-3366,0,1.09224,3.52144,10922.4
SN:,-4762,-3641.5,0,1.19662,3.44241,11966.2
SN:,-4682.33,-3745.33,0,1.24583,3.38644,12458.3
SN:,-4710.67,-3835.67,0,1.26769,3.35749,12676.9
SN:,-4208,500.5,0,0,0,0
SN:,-3064,2224.4,0,0,0,0
SN:,-3164,2225.8,0,0,0,0
SN:,-3264,2227.2,0,0,0,0
SN:,-3364,2228.6,0,0,0,0
SN:,-3512,2018.5,0,0.174002,0.943883,1740.02
SN:,-3487,2235,0,0,0,0
SN:,-6663,-1231.5,0,0,0,0
SN:,-6278,-1224,0,0,0,0
SN:,-6321,-1335.5,0,0,0,0
SN:,-4089.5,-1918.5,0,0,0,0
SN:,-4919.67,-993.333,0,0,0,0
SN:,-5012.33,-1009.67,0,0,0,0
SN:,-3069,-1700.33,0,0,0,0
SN:,-3168,-1721.67,0,0,0,0
SN:,-3019,-1607,0,0,0,0
SN:,-3068,-1535,0,0,0,0
SN:,-2855,-1774.33,0,0,0,0
SN:,-2766,-1763.67,0,0,0,0
SN:,-7550.4,-1111.6,0,0.158743,0.932472,1587.43
SN:,-7638.8,-1138.2,0,0.154292,0.948161,1542.92
SN:,-7727.2,-1164.8,0,0.149291,0.961826,1492.91
SN:,-7815.6,-1191.4,0,0.143782,0.973438,1437.82
SN:,-2480,-1711,0,0,0,0
SN:,-4578,-1464.5,0,1.07183,3.91048,10718.3
SN:,-4567,-1562,0,1.10836,3.90107,11083.6
SN:,-4556,-1659.5,0,1.14449,3.89093,11444.9
SN:,-4606,-1274,0,1.00095,3.92707,10009.5
SN:,-4623,-1181,0,0.719784,2.93437,7197.84
SN:,-3887,-1889.5,0,0,0,0
SN:,-6154,-1103,0,0,0,0
SN:,-7068,-1136.5,0,0,0,0
SN:,-6881,-1191.5,0,0,0,0
SN:,-5408.62,-1079.38,0,0,0,0
SN:,-5507.25,-1097.75,0,0,0,0
SN:,-5605.88,-1116.12,0,0,0,0
SN:,-5704.5,-1134.5,0,0,0,0
SN:,-5803.12,-1152.88,0,0,0,0
SN:,-5901.75,-1171.25,0,0,0,0
SN:,-6000.38,-1189.62,0,0,0,0
SN:,-5207.5,-1043.5,0,0,0,0
SN:,-5286,-1159,0,0,0,0
SN:,-7925,-1127,0,0.130347,0.99041,1303.47
SN:,-7985,-1239.5,0,0,0,0
SN:,-4588,-932,0,0.685558,2.95312,6855.58
SN:,-3616.6,-1834.2,0,0,0,0
SN:,-3529.2,-1811.4,0,0,0,0
SN:,-3441.8,-1788.6,0,0,0,0
SN:,-3354.4,-1765.8,0,0,0,0
SN:,-3286,-1666,0,0,0,0
SN:,-6152.17,-3929.17,0,0,0,0
SN:,-6178.33,-4029.33,0,0,0,0
SN:,-6204.5,-4129.5,0,0,0,0
SN:,-6230.67,-4229.67,0,0,0,0
SN:,-6256.83,-4329.83,0,0,0,0
SN:,-6134,-3724.67,0,0,0,0
SN:,-6142,-3620.33,0,0,0,0
SN:,-6094,-3180.5,0,0,0,0
SN:,-6139.5,-2905,0,0,0,0
SN:,-3417.5,-583.5,0,0,0,0
SN:,-3271,-906,0,0,0,0
SN:,-3970,-122,0,0,0,0
SN:,-3289.5,-1072.5,0,0,0,0
SN:,-4869.33,153.333,0,0,0,0
SN:,-4851.67,42.6667,0,0,0,0
SN:,-4978.75,252,0,0,0,0
SN:,-5070.5,240,0,0,0,0
SN:,-5162.25,228,0,0,0,0
SN:,-4500.5,124.5,0,0.646902,1.99397,6469.02
SN:,-3645.5,-593.5,0,0,0,0
SN:,-4336,2205.33,0,0.182687,2.48372,1826.87
SN:,-4440,2198.67,0,0.148115,2.35751,1481.15
SN:,-4157,2218,0,0.0527133,0.578671,527.133
SN:,-4540.5,2304.5,0,0.0244544,0.382683,244.544
SN:,-4648.2,2192.3,0,0.0567376,1.32801,567.376
SN:,-4752.4,2192.6,0,0.0728271,2.27281,728.271
SN:,-4856.6,2192.9,0,0.0470798,2.20392,470.798
SN:,-4960.8,2193.2,0,0.0545743,5.10951,545.743
SN:,-7409,1421,0,0.0708568,1.03447,708.568
SN:,-7292.5,1557.75,0,0.048439,0.568065,484.39
SN:,-7291,1650.5,0,0.0546666,0.600742,546.666
SN:,-7289.5,1743.25,0,0.0611744,0.632445,611.744
SN:,-7216,1496.33,0,0.115043,1.2954,1150.43
SN:,-7138,1527.67,0,0.132577,1.35179,1325.77
SN:,-3462.5,2471,0,0,0,0
SN:,-7293.5,1914.5,0,0,0,0
SN:,-7179.78,1993.78,0,0.366187,2.40469,3661.87
SN:,-7082.56,2007.56,0,0.359512,2.47701,3595.12
SN:,-6985.33,2021.33,0,0.351158,2.54464,3511.58
SN:,-6888.11,2035.11,0,0.341208,2.60746,3412.08
SN:,-6790.89,2048.89,0,0.329752,2.66535,3297.52
SN:,-6693.67,2062.67,0,0.316882,2.71822,3168.82
SN:,-6596.44,2076.44,0,0.302696,2.76595,3026.96
SN:,-6499.22,2090.22,0,0.287296,2.80848,2872.96
SN:,-3546.5,1839,0,0.198762,0.974928,1987.62
SN:,-3979,2225,0,0.0725568,0.666347,725.568
SN:,-3876,2226,0,0.0844023,0.707107,844.023
SN:,-3773,2227,0,0.0968128,0.745642,968.128
SN:,-3670,2228,0,0.109701,0.781831,1097.01
SN:,-3567,2229,0,0.122977,0.815561,1229.77
SN:,-6300,2115.38,0,1.03994,8.27914,10399.4
SN:,-6198,2126.75,0,0.966522,8.39665,9665.22
SN:,-6096,2138.12,0,0.784814,7.50252,7848.14
SN:,-5994,2149.5,0,0.714992,7.59778,7149.92
SN:,-5892,2160.88,0,0.642262,7.68218,6422.62
SN:,-5790,2172.25,0,0.566949,7.7555,5669.49
SN:,-5688,2183.62,0,0.489391,7.81756,4893.91
SN:,-5566.5,2289,0,0.291595,4.68473,2915.95
SN:,-5481.8,2194.7,0,0.781431,18.2807,7814.31
SN:,-5377.6,2194.4,0,0.354196,11.048,3541.96
SN:,-5273.4,2194.1,0,0.138119,6.46225,1381.19
SN:,-5169.2,2193.8,0,0.060989,5.70707,609.89
SN:,-3253.5,3218,0,0,0,0
SN:,-3354.5,2956.5,0,0,0,0
SN:,-3417,2736.5,0,0,0,0
SN:,-3143,3433,0,0,0,0
SN:,-2997,3543,0,0,0,0
SN:,-8869.4,678.6,0,0.190365,1.24222,1903.65
SN:,-8959.8,734.2,0,0.162203,0.989657,1622.03
SN:,-9050.2,789.8,0,0.120189,0.688559,1201.89
SN:,-9140.6,845.4,0,0.0654063,0.353157,654.063
SN:,-8691.5,592.5,0,0.210203,1.56198,2102.03
SN:,-8306,521,0,0.0909615,0.924417,909.615
SN:,-7488.4,3518.4,0,0,0,0
SN:,-7486.8,3421.8,0,0,0,0
SN:,-7485.2,3325.2,0,0,0,0
SN:,-7483.6,3228.6,0,0,0,0
SN:,-7480,3030.33,0,0,0,0
SN:,-7478,2928.67,0,0,0,0
SN:,-6115.33,-7065,0,0.205288,0.926702,2052.88
SN:,-6183.67,-6996,0,0.200446,0.947977,2004.46
SN:,-3133.33,-5501,0,0,0,0
SN:,-3037.67,-5535,0,0,0,0
SN:,-3326.5,-5461,0,0,0,0
SN:,-3424,-5455,0,0,0,0
SN:,-3521.5,-5449,0,0,0,0
SN:,-4333,-5487.5,0,0,0,0
SN:,-4530.5,-5493.5,0,0,0,0
SN:,-3797.67,-5463,0,0,0,0
SN:,-3708.33,-5453,0,0,0,0
SN:,-4748,-5541.5,0,0,0,0
SN:,-4843,-5581,0,0,0,0
SN:,-4938,-5620.5,0,0,0,0
SN:,-8948,-3038.67,0,0,0,0
SN:,-8951,-3126.33,0,0,0,0
SN:,-8942.2,-2860.6,0,0,0,0
SN:,-8939.4,-2770.2,0,0,0,0
SN:,-8936.6,-2679.8,0,0,0,0
SN:,-8933.8,-2589.4,0,0,0,0
SN:,-8331,1072,0,0.112201,2.33703,1122.01
SN:,-8462.75,932,0,0,0,0
SN:,-8519.5,862,0,0,0,0
SN:,-8576.25,792,0,0,0,0
SN:,-8478.5,1050.5,0,0.0746427,1.11256,746.427
SN:,-8894.83,-558,0,0,0,0
SN:,-8892.67,-456,0,0,0,0
SN:,-8890.5,-354,0,0,0,0
SN:,-8888.33,-252,0,0,0,0
SN:,-8886.17,-150,0,0,0,0
SN:,-8897.5,-758.375,0,0,0,0
SN:,-8898,-856.75,0,0,0,0
SN:,-8898.5,-955.125,0,0,0,0
SN:,-8904.4,-1546.8,0,0,0,0
SN:,-8907.8,-1646.6,0,0,0,0
SN:,-8911.2,-1746.4,0,0,0,0
SN:,-8914.6,-1846.2,0,0,0,0
SN:,-8798,-1449.33,0,0,0,0
SN:,-8695,-1451.67,0,0,0,0
SN:,-8900.5,-1348.62,0,0,0,0
SN:,-8900,-1250.25,0,0,0,0
SN:,-8899.5,-1151.88,0,0,0,0
SN:,-8949,-3324,0,0,0,0
SN:,-9025.75,-3270.25,0,0,0,0
SN:,-9097.5,-3326.5,0,0,0,0
SN:,-9169.25,-3382.75,0,0,0,0
SN:,-8853,52.4,0,0,0,0
SN:,-8822,152.8,0,0,0,0
SN:,-8791,253.2,0,0,0,0
SN:,-8760,353.6,0,0,0,0
SN:,-8928.83,-2406.83,0,0,0,0
SN:,-8926.67,-2314.67,0,0,0,0
SN:,-8924.5,-2222.5,0,0,0,0
SN:,-8922.33,-2130.33,0,0,0,0
SN:,-8920.17,-2038.17,0,0,0,0
SN:,-8834.67,-2503.33,0,0,0,0
SN:,-8738.33,-2507.67,0,0,0,0
SN:,-8930,2446.5,0,0.0228544,0.142315,228.544
SN:,-8850,2375,0,0.0421922,0.281733,421.922
SN:,-8770,2303.5,0,0.0577133,0.415415,577.133
SN:,-2301.6,-3559.2,0,0,0,0
SN:,-2209.2,-3560.4,0,0,0,0
SN:,-2116.8,-3561.6,0,0,0,0
SN:,-2024.4,-3562.8,0,0,0,0
SN:,-2506,-3554,0,0,0,0
SN:,-2749,-2513.67,0,0,0,0
SN:,-2751,-2411.33,0,0,0,0
