SN:,x,y,z,z_dummy,score,score_d
SN:,114874,26016.1,0,0,0,0
SN:,114824,26102.5,0,0,0,0
SN:,114774,26189,0,0,0,0
SN:,114724,26275.4,0,0,0,0
SN:,114673,26361.8,0,0,0,0
SN:,114623,26448.3,0,0,0,0
SN:,114573,26534.7,0,0,0,0
SN:,114523,26621.1,0,0,0,0
SN:,114472,26707.5,0,0,0,0
SN:,114422,26794,0,0,0,0
SN:,114372,26880.4,0,0,0,0
SN:,114322,26966.8,0,0,0,0
SN:,114271,27053.3,0,0,0,0
SN:,114221,27139.7,0,0,0,0
SN:,114171,27226.1,0,0,0,0
SN:,114121,27312.6,0,0,0,0
SN:,114070,27399,0,0,0,0
SN:,114020,27485.4,0,0,0,0
SN:,113970,27571.9,0,0,0,0
SN:,113920,27658.3,0,0,0,0
SN:,113869,27744.7,0,0,0,0
SN:,113819,27831.2,0,0,0,0
SN:,113769,27917.6,0,0,0,0
SN:,113719,28004,0,0,0,0
SN:,113668,28090.5,0,0,0,0
SN:,113618,28176.9,0,0,0,0
SN:,113568,28263.3,0,0,0,0
SN:,113518,28349.8,0,0,0,0
SN:,113467,28436.2,0,0,0,0
SN:,113417,28522.6,0,0,0,0
SN:,113367,28609.1,0,0,0,0
SN:,113316,28695.5,0,0,0,0
SN:,113266,28781.9,0,0,0,0
SN:,113216,28868.4,0,0,0,0
SN:,113166,28954.8,0,0,0,0
SN:,113115,29041.2,0,0,0,0
SN:,113065,29127.6,0,0,0,0
SN:,113015,29214.1,0,0,0,0
SN:,112965,29300.5,0,0,0,0
SN:,112914,29386.9,0,0,0,0
SN:,112864,29473.4,0,0,0,0
SN:,112814,29559.8,0,0,0,0
SN:,112764,29646.2,0,0,0,0
SN:,112713,29732.7,0,0,0,0
SN:,112663,29819.1,0,0,0,0
SN:,112613,29905.5,0,0,0,0
SN:,112563,29992,0,0,0,0
SN:,112512,30078.4,0,0,0,0
SN:,112462,30164.8,0,0,0,0
SN:,112412,30251.3,0,0,0,0
SN:,112362,30337.7,0,0,0,0
SN:,112311,30424.1,0,0,0,0
SN:,112261,30510.6,0,0,0,0
SN:,112211,30597,0,0,0,0
SN:,112161,30683.4,0,0,0,0
SN:,112110,30769.9,0,0,0,0
SN:,112060,30856.3,0,0,0,0
SN:,112010,30942.7,0,0,0,0
SN:,111960,31029.2,0,0,0,0
SN:,111909,31115.6,0,0,0,0
SN:,111859,31202,0,0,0,0
SN:,111809,31288.5,0,0,0,0
SN:,111759,31374.9,0,0,0,0
SN:,111708,31461.3,0,0,0,0
SN:,111658,31547.8,0,0,0,0
SN:,111608,31634.2,0,0,0,0
SN:,111558,31720.6,0,0,0,0
SN:,111507,31807,0,0,0,0
SN:,111457,31893.5,0,0,0,0
SN:,111407,31979.9,0,0,0,0
SN:,111357,32066.3,0,0,0,0
SN:,111306,32152.8,0,0,0,0
SN:,111256,32239.2,0,0,0,0
SN:,111206,32325.6,0,0,0,0
SN:,111156,32412.1,0,0,0,0
SN:,111105,32498.5,0,0,0,0
SN:,111055,32584.9,0,0,0,0
SN:,111005,32671.4,0,0,0,0
SN:,110955,32757.8,0,0,0,0
SN:,110904,32844.2,0,0,0,0
SN:,110854,32930.7,0,0,0,0
SN:,110804,33017.1,0,0,0,0
SN:,110754,33103.5,0,0,0,0
SN:,110703,33190,0,0,0,0
SN:,110653,33276.4,0,0,0,0
SN:,110603,33362.8,0,0,0,0
SN:,110553,33449.3,0,0,0,0
SN:,110502,33535.7,0,0,0,0
SN:,110452,33622.1,0,0,0,0
SN:,110402,33708.6,0,0,0,0
SN:,110352,33795,0,0,0,0
SN:,110301,33881.4,0,0,0,0
SN:,110251,33967.9,0,0,0,0
SN:,110201,34054.3,0,0,0,0
SN:,110151,34140.7,0,0,0,0
SN:,110100,34227.1,0,0,0,0
SN:,110050,34313.6,0,0,0,0
SN:,110000,34400,0,0,0,0
SN:,109950,34486.4,0,0,0,0
SN:,109899,34572.9,0,0,0,0
SN:,109849,34659.3,0,0,0,0
SN:,109799,34745.7,0,0,0,0
SN:,109749,34832.2,0,0,0,0
SN:,109698,34918.6,0,0,0,0
SN:,109648,35005,0,0,0,0
SN:,109598,35091.5,0,0,0,0
SN:,109548,35177.9,0,0,0,0
SN:,109497,35264.3,0,0,0,0
SN:,109447,35350.8,0,0,0,0
SN:,109397,35437.2,0,0,0,0
SN:,109347,35523.6,0,0,0,0
SN:,109296,35610.1,0,0,0,0
SN:,109246,35696.5,0,0,0,0
SN:,109196,35782.9,0,0,0,0
SN:,109146,35869.4,0,0,0,0
SN:,109095,35955.8,0,0,0,0
SN:,109045,36042.2,0,0,0,0
SN:,108995,36128.7,0,0,0,0
SN:,108945,36215.1,0,0,0,0
SN:,108894,36301.5,0,0,0,0
SN:,108844,36388,0,0,0,0
SN:,108794,36474.4,0,0,0,0
SN:,108744,36560.8,0,0,0,0
SN:,108693,36647.2,0,0,0,0
SN:,108643,36733.7,0,0,0,0
SN:,108593,36820.1,0,0,0,0
SN:,108543,36906.5,0,0,0,0
SN:,108492,36993,0,0,0,0
SN:,108442,37079.4,0,0,0,0
SN:,108392,37165.8,0,0,0,0
SN:,108342,37252.3,0,0,0,0
SN:,108291,37338.7,0,0,0,0
SN:,108241,37425.1,0,0,0,0
SN:,108191,37511.6,0,0,0,0
SN:,108141,37598,0,0,0,0
SN:,108090,37684.4,0,0,0,0
SN:,108040,37770.9,0,0,0,0
SN:,107990,37857.3,0,0,0,0
SN:,107940,37943.7,0,0,0,0
SN:,107889,38030.2,0,0,0,0
SN:,107839,38116.6,0,0,0,0
SN:,107789,38203,0,0,0,0
SN:,107739,38289.5,0,0,0,0
SN:,107688,38375.9,0,0,0,0
SN:,107638,38462.3,0,0,0,0
SN:,107588,38548.8,0,0,0,0
SN:,107538,38635.2,0,0,0,0
SN:,107487,38721.6,0,0,0,0
SN:,107437,38808.1,0,0,0,0
SN:,107387,38894.5,0,0,0,0
SN:,107337,38980.9,0,0,0,0
SN:,107286,39067.4,0,0,0,0
SN:,107236,39153.8,0,0,0,0
SN:,107186,39240.2,0,0,0,0
SN:,107136,39326.6,0,0,0,0
SN:,107085,39413.1,0,0,0,0
SN:,107035,39499.5,0,0,0,0
SN:,106985,39585.9,0,0,0,0
SN:,106935,39672.4,0,0,0,0
SN:,106884,39758.8,0,0,0,0
SN:,106834,39845.2,0,0,0,0
SN:,106784,39931.7,0,0,0,0
SN:,106734,40018.1,0,0,0,0
SN:,106683,40104.5,0,0,0,0
SN:,106633,40191,0,0,0,0
SN:,106583,40277.4,0,0,0,0
SN:,106533,40363.8,0,0,0,0
SN:,106482,40450.3,0,0,0,0
SN:,106432,40536.7,0,0,0,0
SN:,106382,40623.1,0,0,0,0
SN:,106332,40709.6,0,0,0,0
SN:,106281,40796,0,0,0,0
SN:,106231,40882.4,0,0,0,0
SN:,106181,40968.9,0,0,0,0
SN:,106131,41055.3,0,0,0,0
SN:,106080,41141.7,0,0,0,0
SN:,106030,41228.2,0,0,0,0
SN:,105980,41314.6,0,0,0,0
SN:,105930,41401,0,0,0,0
SN:,105879,41487.5,0,0,0,0
SN:,105829,41573.9,0,0,0,0
SN:,105779,41660.3,0,0,0,0
SN:,105729,41746.7,0,0,0,0
SN:,105678,41833.2,0,0,0,0
SN:,105628,41919.6,0,0,0,0
SN:,105578,42006,0,0,0,0
SN:,105528,42092.5,0,0,0,0
SN:,105477,42178.9,0,0,0,0
SN:,105427,42265.3,0,0,0,0
SN:,105377,42351.8,0,0,0,0
SN:,105327,42438.2,0,0,0,0
SN:,105276,42524.6,0,0,0,0
SN:,105226,42611.1,0,0,0,0
SN:,105176,42697.5,0,0,0,0
SN:,105126,42783.9,0,0,0,0
SN:,105075,42870.4,0,0,0,0
SN:,131100,0,0,1270.92,250.231,1.27092e+07
SN:,131200,0,0,1271.44,249.84,1.27144e+07
SN:,131300,0,0,1277.04,250.447,1.27704e+07
SN:,131400,0,0,1277.54,250.052,1.27754e+07
SN:,131500,0,0,1272.91,248.657,1.27291e+07
SN:,131600,0,0,1278.5,249.26,1.2785e+07
SN:,131700,0,0,1278.95,248.861,1.27895e+07
SN:,131800,0,0,1279.38,248.46,1.27938e+07
SN:,131900,0,0,1279.8,248.056,1.2798e+07
SN:,132100,0,0,1285.69,248.253,1.28569e+07
SN:,132200,0,0,1286.07,247.849,1.28607e+07
SN:,132300,0,0,1286.45,247.445,1.28645e+07
SN:,132400,0,0,1281.6,246.038,1.2816e+07
SN:,132500,0,0,1281.94,245.632,1.28194e+07
SN:,132600,0,0,1277.04,244.225,1.27704e+07
SN:,132700,0,0,1287.81,245.814,1.28781e+07
SN:,132800,0,0,1282.87,244.405,1.28287e+07
SN:,132900,0,0,1283.15,243.993,1.28315e+07
SN:,133000,0,0,1288.67,244.579,1.28867e+07
SN:,133100,0,0,1294.2,245.162,1.2942e+07
SN:,133200,0,0,1294.44,244.744,1.29444e+07
SN:,133300,0,0,1294.66,244.323,1.29466e+07
SN:,133400,0,0,1294.85,243.9,1.29485e+07
SN:,133500,0,0,1305.67,245.474,1.30567e+07
SN:,133600,0,0,1311.17,246.046,1.31117e+07
SN:,133700,0,0,1316.67,246.616,1.31667e+07
SN:,133800,0,0,1311.48,245.184,1.31148e+07
SN:,133900,0,0,1311.6,244.749,1.3116e+07
SN:,134000,0,0,1311.7,244.312,1.3117e+07
SN:,134100,0,0,1311.78,243.873,1.31178e+07
SN:,134200,0,0,1311.86,243.434,1.31186e+07
SN:,134300,0,0,1311.91,242.993,1.31191e+07
SN:,134400,0,0,1311.96,242.552,1.31196e+07
SN:,134500,0,0,1311.98,242.11,1.31198e+07
SN:,134600,0,0,1311.99,241.664,1.31199e+07
SN:,134700,0,0,1306.55,240.22,1.30655e+07
SN:,134800,0,0,1306.51,239.773,1.30651e+07
SN:,134900,0,0,1301,238.323,1.301e+07
SN:,135000,0,0,1300.94,237.877,1.30094e+07
SN:,135100,0,0,1295.39,236.429,1.29539e+07
SN:,135200,0,0,1295.31,235.984,1.29531e+07
SN:,135300,0,0,1284.25,233.543,1.28425e+07
SN:,135400,0,0,1284.15,233.102,1.28415e+07
SN:,135500,0,0,1273.02,230.662,1.27302e+07
SN:,135600,0,0,1272.89,230.222,1.27289e+07
SN:,135700,0,0,1267.21,228.78,1.26721e+07
SN:,135800,0,0,1267.03,228.336,1.26703e+07
SN:,135900,0,0,1266.83,227.89,1.26683e+07
SN:,136000,0,0,1255.48,225.441,1.25548e+07
SN:,136100,0,0,1249.66,223.993,1.24966e+07
SN:,136200,0,0,1243.79,222.543,1.24379e+07
SN:,136300,0,0,1237.9,221.094,1.2379e+07
SN:,136400,0,0,1237.6,220.646,1.2376e+07
SN:,136500,0,0,1237.27,220.195,1.23727e+07
SN:,136600,0,0,1236.92,219.742,1.23692e+07
SN:,136700,0,0,1236.6,219.295,1.2366e+07
SN:,136800,0,0,1236.26,218.847,1.23626e+07
SN:,136900,0,0,1230.24,217.396,1.23024e+07
SN:,137000,0,0,1212.86,213.946,1.21286e+07
SN:,137100,0,0,1212.43,213.493,1.21243e+07
SN:,137200,0,0,1212,213.042,1.212e+07
SN:,137300,0,0,1211.56,212.591,1.21156e+07
SN:,137400,0,0,1211.1,212.139,1.2111e+07
SN:,137500,0,0,1210.62,211.684,1.21062e+07
SN:,137600,0,0,1210.12,211.227,1.21012e+07
SN:,137700,0,0,1203.89,209.774,1.20389e+07
SN:,137800,0,0,1203.37,209.318,1.20337e+07
SN:,137900,0,0,1202.86,208.866,1.20286e+07
SN:,138000,0,0,1196.58,207.415,1.19658e+07
SN:,138100,0,0,1190.26,205.962,1.19026e+07
SN:,138200,0,0,1183.89,204.507,1.18389e+07
SN:,138300,0,0,1183.29,204.05,1.18329e+07
SN:,138400,0,0,1182.68,203.594,1.18268e+07
SN:,138500,0,0,1170.41,201.136,1.17041e+07
SN:,138600,0,0,1163.91,199.676,1.16391e+07
SN:,138700,0,0,1163.21,199.214,1.16321e+07
SN:,138800,0,0,1162.49,198.75,1.16249e+07
SN:,138900,0,0,1150.03,196.284,1.15003e+07
SN:,139000,0,0,1149.28,195.822,1.14928e+07
SN:,139100,0,0,1142.63,194.357,1.14263e+07
SN:,139200,0,0,1124.16,190.891,1.12416e+07
SN:,139300,0,0,1123.31,190.423,1.12331e+07
SN:,139400,0,0,1116.55,188.956,1.11655e+07
SN:,139500,0,0,1109.74,187.487,1.10974e+07
SN:,139600,0,0,1102.9,186.017,1.1029e+07
SN:,139700,0,0,1090.09,183.547,1.09009e+07
SN:,139800,0,0,1089.12,183.075,1.08912e+07
SN:,139900,0,0,1076.23,180.605,1.07623e+07
SN:,140000,0,0,1075.23,180.135,1.07523e+07
SN:,140100,0,0,1068.24,178.664,1.06824e+07
SN:,140200,0,0,1061.2,177.191,1.0612e+07
SN:,140300,0,0,1060.12,176.716,1.06012e+07
SN:,140400,0,0,1059.03,176.239,1.05903e+07
SN:,140500,0,0,1057.93,175.764,1.05793e+07
SN:,140600,0,0,1050.78,174.286,1.05078e+07
SN:,140700,0,0,1049.63,173.807,1.04963e+07
SN:,140800,0,0,1048.51,173.335,1.04851e+07
SN:,140900,0,0,1047.37,172.86,1.04737e+07
SN:,141000,0,0,1040.14,171.385,1.04014e+07
SN:,141100,0,0,1038.95,170.907,1.03895e+07
SN:,141200,0,0,1037.76,170.43,1.03776e+07
SN:,141300,0,0,1036.55,169.952,1.03655e+07
SN:,141400,0,0,1035.31,169.472,1.03531e+07
SN:,141500,0,0,1027.94,167.991,1.02794e+07
SN:,141600,0,0,1026.66,167.507,1.02666e+07
SN:,141700,0,0,1025.36,167.023,1.02536e+07
SN:,141800,0,0,1024.04,166.536,1.02404e+07
SN:,141900,0,0,1022.69,166.048,1.02269e+07
SN:,142000,0,0,1021.33,165.558,1.02133e+07
SN:,142100,0,0,1019.99,165.072,1.01999e+07
SN:,142200,0,0,1018.64,164.587,1.01864e+07
SN:,142300,0,0,1017.3,164.106,1.0173e+07
SN:,142400,0,0,1003.53,161.623,1.00353e+07
SN:,142500,0,0,1002.15,161.142,1.00215e+07
SN:,142600,0,0,994.523,159.659,9.94523e+06
SN:,142700,0,0,986.874,158.177,9.86874e+06
SN:,142800,0,0,985.435,157.693,9.85435e+06
SN:,142900,0,0,983.994,157.211,9.83994e+06
SN:,143000,0,0,982.568,156.733,9.82568e+06
SN:,143100,0,0,974.844,155.253,9.74844e+06
SN:,143200,0,0,967.115,153.777,9.67115e+06
SN:,143300,0,0,959.4,152.308,9.594e+06
SN:,143400,0,0,957.972,151.841,9.57972e+06
SN:,143500,0,0,937.585,148.374,9.37585e+06
SN:,143600,0,0,929.796,146.909,9.29796e+06
SN:,143700,0,0,928.307,146.442,9.28307e+06
SN:,143800,0,0,920.468,144.977,9.20468e+06
SN:,143900,0,0,918.984,144.516,9.18984e+06
SN:,144000,0,0,917.482,144.053,9.17482e+06
SN:,144100,0,0,909.6,142.591,9.096e+06
SN:,144200,0,0,901.698,141.131,9.01698e+06
SN:,144300,0,0,900.174,140.673,9.00174e+06
SN:,144400,0,0,898.649,140.215,8.98649e+06
SN:,144500,0,0,897.106,139.756,8.97106e+06
SN:,144600,0,0,895.58,139.302,8.9558e+06
SN:,144700,0,0,887.597,137.845,8.87597e+06
SN:,144800,0,0,886.025,137.388,8.86025e+06
SN:,144900,0,0,871.517,134.929,8.71517e+06
SN:,145000,0,0,850.481,131.469,8.50481e+06
SN:,145100,0,0,848.804,131.007,8.48804e+06
SN:,145200,0,0,847.128,130.547,8.47128e+06
SN:,145300,0,0,838.934,129.085,8.38934e+06
SN:,145400,0,0,837.212,128.622,8.37212e+06
SN:,145500,0,0,835.49,128.161,8.3549e+06
SN:,145600,0,0,833.786,127.703,8.33786e+06
SN:,145700,0,0,825.525,126.245,8.25525e+06
SN:,145800,0,0,823.776,125.785,8.23776e+06
SN:,145900,0,0,822.009,125.324,8.22009e+06
SN:,146000,0,0,820.224,124.861,8.20224e+06
SN:,146100,0,0,818.421,124.397,8.18421e+06
SN:,146200,0,0,810.03,122.935,8.1003e+06
SN:,146300,0,0,808.218,122.474,8.08218e+06
SN:,146400,0,0,799.798,121.015,7.99798e+06
SN:,146500,0,0,791.341,119.554,7.91341e+06
SN:,146600,0,0,782.883,118.098,7.82883e+06
SN:,146700,0,0,781.027,117.641,7.81027e+06
SN:,146800,0,0,779.153,117.182,7.79153e+06
SN:,146900,0,0,777.262,116.722,7.77262e+06
SN:,147000,0,0,775.354,116.261,7.75354e+06
SN:,147100,0,0,773.447,115.801,7.73447e+06
SN:,147200,0,0,771.541,115.343,7.71541e+06
SN:,147300,0,0,769.617,114.884,7.69617e+06
SN:,147400,0,0,767.677,114.423,7.67677e+06
SN:,147500,0,0,759.019,112.964,7.59019e+06
SN:,147600,0,0,757.053,112.504,7.57053e+06
SN:,147700,0,0,755.069,112.043,7.55069e+06
SN:,147800,0,0,753.068,111.58,7.53068e+06
SN:,147900,0,0,744.291,110.117,7.44291e+06
SN:,148000,0,0,728.708,107.652,7.28708e+06
SN:,148100,0,0,713.087,105.189,7.13087e+06
SN:,148200,0,0,697.408,102.725,6.97408e+06
SN:,148300,0,0,681.673,100.259,6.81673e+06
SN:,148400,0,0,672.691,98.7927,6.72691e+06
SN:,148500,0,0,656.853,96.3252,6.56853e+06
SN:,148600,0,0,654.616,95.8566,6.54616e+06
SN:,148700,0,0,645.524,94.387,6.45524e+06
SN:,148800,0,0,643.263,93.9191,6.43263e+06
SN:,148900,0,0,640.986,93.4502,6.40986e+06
SN:,149000,0,0,638.712,92.9831,6.38712e+06
SN:,149100,0,0,636.422,92.5149,6.36422e+06
SN:,149200,0,0,627.225,91.0458,6.27225e+06
SN:,149300,0,0,624.892,90.5756,6.24892e+06
SN:,149400,0,0,615.634,89.1044,6.15634e+06
SN:,149500,0,0,613.277,88.6351,6.13277e+06
SN:,149600,0,0,603.995,87.1675,6.03995e+06
SN:,149700,0,0,601.615,86.699,6.01615e+06
SN:,149800,0,0,599.239,86.2323,5.99239e+06
SN:,149900,0,0,596.847,85.7646,5.96847e+06
SN:,150000,0,0,594.439,85.296,5.94439e+06
SN:,150100,0,0,592.015,84.8265,5.92015e+06
SN:,150200,0,0,582.605,83.3588,5.82605e+06
SN:,150300,0,0,573.199,81.8957,5.73199e+06
SN:,150400,0,0,570.766,81.4317,5.70766e+06
SN:,150500,0,0,568.317,80.9668,5.68317e+06
SN:,150600,0,0,565.872,80.5038,5.65872e+06
SN:,150700,0,0,563.412,80.0399,5.63412e+06
SN:,150800,0,0,553.886,78.575,5.53886e+06
SN:,150900,0,0,544.326,77.1093,5.44326e+06
SN:,151000,0,0,541.818,76.6455,5.41818e+06
SN:,151100,0,0,539.295,76.1809,5.39295e+06
SN:,151200,0,0,536.757,75.7153,5.36757e+06
SN:,151300,0,0,520.005,73.249,5.20005e+06
SN:,151400,0,0,517.456,72.7873,5.17456e+06
SN:,151500,0,0,514.911,72.3276,5.14911e+06
SN:,151600,0,0,512.371,71.8699,5.12371e+06
SN:,151700,0,0,509.836,71.4141,5.09836e+06
SN:,151800,0,0,507.306,70.9603,5.07306e+06
SN:,151900,0,0,504.761,70.5057,5.04761e+06
SN:,152000,0,0,502.201,70.0503,5.02201e+06
SN:,152100,0,0,499.626,69.594,4.99626e+06
SN:,152200,0,0,497.056,69.1398,4.97056e+06
SN:,152300,0,0,494.492,68.6875,4.94492e+06
SN:,152400,0,0,491.913,68.2345,4.91913e+06
SN:,152500,0,0,489.319,67.7806,4.89319e+06
SN:,152600,0,0,486.73,67.3288,4.8673e+06
SN:,152700,0,0,484.127,66.8762,4.84127e+06
SN:,152800,0,0,481.55,66.4284,4.8155e+06
SN:,152900,0,0,478.978,65.9826,4.78978e+06
SN:,153000,0,0,476.392,65.536,4.76392e+06
SN:,153100,0,0,473.791,65.0887,4.73791e+06
SN:,153200,0,0,471.196,64.6434,4.71196e+06
SN:,153300,0,0,468.587,64.1974,4.68587e+06
SN:,153400,0,0,465.964,63.7506,4.65964e+06
SN:,153500,0,0,463.326,63.3031,4.63326e+06
SN:,153600,0,0,460.673,62.8548,4.60673e+06
SN:,153700,0,0,458.007,62.4058,4.58007e+06
SN:,153800,0,0,455.326,61.9561,4.55326e+06
SN:,153900,0,0,452.631,61.5056,4.52631e+06
SN:,154000,0,0,449.921,61.0545,4.49921e+06
SN:,154100,0,0,447.197,60.6026,4.47197e+06
SN:,154200,0,0,444.459,60.15,4.44459e+06
SN:,154300,0,0,441.707,59.6968,4.41707e+06
SN:,154400,0,0,438.94,59.2428,4.3894e+06
SN:,154500,0,0,436.18,58.7909,4.3618e+06
SN:,154600,0,0,433.406,58.3383,4.33406e+06
SN:,154700,0,0,430.617,57.8851,4.30617e+06
SN:,154800,0,0,427.836,57.4339,4.27836e+06
SN:,154900,0,0,425.081,56.9877,4.25081e+06
SN:,155000,0,0,422.334,56.5436,4.22334e+06
SN:,155100,0,0,419.573,56.0988,4.19573e+06
SN:,155200,0,0,416.819,55.6561,4.16819e+06
SN:,155300,0,0,414.051,55.2128,4.14051e+06
SN:,155400,0,0,411.291,54.7717,4.11291e+06
SN:,155500,0,0,408.517,54.3299,4.08517e+06
SN:,155600,0,0,405.75,53.8902,4.0575e+06
SN:,155700,0,0,402.99,53.4527,4.0299e+06
SN:,155800,0,0,400.217,53.0146,4.00217e+06
SN:,155900,0,0,397.431,52.5758,3.97431e+06
SN:,156000,0,0,394.652,52.1392,3.94652e+06
SN:,156100,0,0,391.86,51.702,3.9186e+06
SN:,156200,0,0,389.054,51.2642,3.89054e+06
SN:,156300,0,0,386.235,50.8257,3.86235e+06
SN:,156400,0,0,383.424,50.3895,3.83424e+06
SN:,156500,0,0,380.62,49.9554,3.8062e+06
SN:,156600,0,0,377.825,49.5236,3.77825e+06
SN:,156700,0,0,375.038,49.0939,3.75038e+06
SN:,156800,0,0,372.238,48.6637,3.72238e+06
SN:,156900,0,0,369.425,48.2329,3.69425e+06
SN:,157000,0,0,366.621,47.8043,3.66621e+06
SN:,157100,0,0,363.803,47.3751,3.63803e+06
SN:,157200,0,0,360.994,46.9482,3.60994e+06
SN:,157300,0,0,358.172,46.5207,3.58172e+06
SN:,157400,0,0,355.359,46.0954,3.55359e+06
SN:,157500,0,0,352.533,45.6696,3.52533e+06
SN:,157600,0,0,349.694,45.2432,3.49694e+06
SN:,157700,0,0,346.843,44.8163,3.46843e+06
SN:,157800,0,0,343.979,44.3889,3.43979e+06
SN:,157900,0,0,341.145,43.9665,3.41145e+06
SN:,158000,0,0,338.299,43.5435,3.38299e+06
SN:,158100,0,0,335.441,43.1201,3.35441e+06
SN:,158200,0,0,332.569,42.6961,3.32569e+06
SN:,158300,0,0,329.686,42.2717,3.29686e+06
SN:,158400,0,0,326.812,41.8495,3.26812e+06
SN:,158500,0,0,323.969,41.4324,3.23969e+06
SN:,158600,0,0,321.135,41.0175,3.21135e+06
SN:,158700,0,0,318.29,40.6022,3.1829e+06
SN:,158800,0,0,315.432,40.1864,3.15432e+06
SN:,158900,0,0,312.562,39.7701,3.12562e+06
SN:,159000,0,0,309.68,39.3533,3.0968e+06
SN:,159100,0,0,306.786,38.9361,3.06786e+06
SN:,159200,0,0,303.88,38.5183,3.0388e+06
SN:,159300,0,0,300.962,38.1002,3.00962e+06
SN:,159400,0,0,298.032,37.6815,2.98032e+06
SN:,159500,0,0,295.112,37.2652,2.95112e+06
SN:,159600,0,0,292.202,36.8512,2.92202e+06
SN:,159700,0,0,289.28,36.4368,2.8928e+06
SN:,159800,0,0,286.369,36.0247,2.86369e+06
SN:,159900,0,0,283.468,35.615,2.83468e+06
SN:,160000,0,0,280.578,35.2076,2.80578e+06
SN:,160100,0,0,277.676,34.7998,2.77676e+06
SN:,160200,0,0,274.807,34.3972,2.74807e+06
SN:,160300,0,0,271.95,33.9969,2.7195e+06
SN:,160400,0,0,269.103,33.5991,2.69103e+06
SN:,160500,0,0,266.245,33.2008,2.66245e+06
SN:,160600,0,0,263.376,32.8021,2.63376e+06
SN:,160700,0,0,260.518,32.4057,2.60518e+06
SN:,160800,0,0,257.671,32.0118,2.57671e+06
SN:,160900,0,0,254.836,31.6203,2.54836e+06
SN:,161000,0,0,252.012,31.2312,2.52012e+06
SN:,161100,0,0,249.178,30.8417,2.49178e+06
SN:,161200,0,0,246.355,30.4546,2.46355e+06
SN:,161300,0,0,243.544,30.0699,2.43544e+06
SN:,161400,0,0,240.722,29.6849,2.40722e+06
SN:,161500,0,0,237.89,29.2995,2.3789e+06
SN:,161600,0,0,235.047,28.9137,2.35047e+06
SN:,161700,0,0,232.193,28.5276,2.32193e+06
SN:,161800,0,0,229.329,28.1411,2.29329e+06
SN:,161900,0,0,226.454,27.7543,2.26454e+06
SN:,162000,0,0,223.569,27.3671,2.23569e+06
SN:,162100,0,0,220.696,26.9824,2.20696e+06
SN:,162200,0,0,217.813,26.5974,2.17813e+06
SN:,162300,0,0,214.919,26.212,2.14919e+06
SN:,162400,0,0,212.015,25.8263,2.12015e+06
SN:,162500,0,0,209.1,25.4403,2.091e+06
SN:,162600,0,0,206.175,25.0539,2.06175e+06
SN:,162700,0,0,203.263,24.6701,2.03263e+06
SN:,162800,0,0,200.341,24.2859,2.00341e+06
SN:,162900,0,0,197.408,23.9015,1.97408e+06
SN:,163000,0,0,194.512,23.5223,1.94512e+06
SN:,163100,0,0,191.606,23.1428,1.91606e+06
SN:,163200,0,0,188.712,22.7658,1.88712e+06
SN:,163300,0,0,185.855,22.3942,1.85855e+06
SN:,163400,0,0,183.035,22.0278,1.83035e+06
SN:,163500,0,0,180.228,21.6639,1.80228e+06
SN:,163600,0,0,177.435,21.3026,1.77435e+06
SN:,163700,0,0,174.633,20.941,1.74633e+06
SN:,163800,0,0,171.821,20.5791,1.71821e+06
SN:,163900,0,0,168.999,20.217,1.68999e+06
SN:,164000,0,0,166.169,19.8546,1.66169e+06
SN:,164100,0,0,163.329,19.492,1.63329e+06
SN:,164200,0,0,160.48,19.1291,1.6048e+06
SN:,164300,0,0,157.644,18.7688,1.57644e+06
SN:,164400,0,0,154.8,18.4082,1.548e+06
SN:,164500,0,0,151.97,18.0502,1.5197e+06
SN:,164600,0,0,149.131,17.692,1.49131e+06
SN:,164700,0,0,146.306,17.3363,1.46306e+06
SN:,164800,0,0,143.496,16.9832,1.43496e+06
SN:,164900,0,0,140.677,16.6299,1.40677e+06
SN:,165000,0,0,137.873,16.2792,1.37873e+06
SN:,165100,0,0,135.084,15.9311,1.35084e+06
SN:,165200,0,0,132.31,15.5855,1.3231e+06
SN:,165300,0,0,129.527,15.2398,1.29527e+06
SN:,165400,0,0,126.736,14.8939,1.26736e+06
SN:,165500,0,0,123.936,14.5477,1.23936e+06
SN:,165600,0,0,121.128,14.2014,1.21128e+06
SN:,165700,0,0,118.311,13.8549,1.18311e+06
SN:,165800,0,0,115.486,13.5083,1.15486e+06
SN:,165900,0,0,112.653,13.1614,1.12653e+06
SN:,166000,0,0,109.811,12.8144,1.09811e+06
SN:,166100,0,0,106.96,12.4673,1.0696e+06
SN:,166200,0,0,104.15,12.1255,1.0415e+06
SN:,166300,0,0,101.355,11.7864,1.01355e+06
SN:,166400,0,0,98.5519,11.4471,985519
SN:,166500,0,0,95.765,11.1105,957650
SN:,166600,0,0,92.9701,10.7738,929701
SN:,166700,0,0,90.1673,10.4369,901673
SN:,166800,0,0,87.3566,10.0998,873566
SN:,166900,0,0,84.538,9.76267,845380
SN:,167000,0,0,81.7116,9.42539,817116
SN:,167100,0,0,78.9016,9.09077,789016
SN:,167200,0,0,76.0839,8.75604,760839
SN:,167300,0,0,73.2828,8.42398,732828
SN:,167400,0,0,70.4985,8.09461,704985
SN:,167500,0,0,67.7066,7.76513,677066
SN:,167600,0,0,64.9316,7.43834,649316
